project,model,seed,fold,control_task,metric,value,no_context
probe_2_no_context,microsoft/deberta-v3-base,2,1,NONE,full test f1,0.6310690641403198,True
probe_2_no_context,microsoft/deberta-v3-base,2,1,NONE,full test acc,0.6315600275993347,True
probe_2_no_context,microsoft/deberta-v3-base,4,3,NONE,full test f1,0.6301591992378235,True
probe_2_no_context,microsoft/deberta-v3-base,4,3,NONE,full test acc,0.6314799785614014,True
probe_2_no_context,microsoft/deberta-v3-base,0,2,NONE,full test f1,0.6302270293235779,True
probe_2_no_context,microsoft/deberta-v3-base,0,2,NONE,full test acc,0.6309000253677368,True
probe_2_no_context,microsoft/deberta-v3-base,0,1,NONE,full test f1,0.6297321319580078,True
probe_2_no_context,microsoft/deberta-v3-base,0,1,NONE,full test acc,0.6324999928474426,True
probe_2_no_context,facebook/bart-base,4,1,NONE,full test f1,0.6199532747268677,True
probe_2_no_context,facebook/bart-base,4,1,NONE,full test acc,0.6225399971008301,True
probe_2_no_context,facebook/bart-base,1,0,NONE,full test f1,0.6292192935943604,True
probe_2_no_context,facebook/bart-base,1,0,NONE,full test acc,0.6310999989509583,True
probe_2_no_context,facebook/bart-base,1,1,NONE,full test f1,0.6264623403549194,True
probe_2_no_context,facebook/bart-base,1,1,NONE,full test acc,0.6274399757385254,True
probe_2_no_context,facebook/bart-base,4,0,NONE,full test f1,0.6277210712432861,True
probe_2_no_context,facebook/bart-base,4,0,NONE,full test acc,0.6291000247001648,True
probe_2_no_context,facebook/bart-base,0,0,NONE,full test f1,0.6283361911773682,True
probe_2_no_context,facebook/bart-base,0,0,NONE,full test acc,0.6299200057983398,True
probe_2_no_context,facebook/bart-base,1,3,NONE,full test f1,0.6209721565246582,True
probe_2_no_context,facebook/bart-base,1,3,NONE,full test acc,0.622759997844696,True
probe_2_no_context,facebook/bart-base,3,2,NONE,full test f1,0.6277768611907959,True
probe_2_no_context,facebook/bart-base,3,2,NONE,full test acc,0.628059983253479,True
probe_2_no_context,facebook/bart-base,2,3,NONE,full test f1,0.6286797523498535,True
probe_2_no_context,facebook/bart-base,2,3,NONE,full test acc,0.6305400133132935,True
probe_2_no_context,facebook/bart-base,0,1,NONE,full test f1,0.6257169246673584,True
probe_2_no_context,facebook/bart-base,0,1,NONE,full test acc,0.6284800171852112,True
probe_2_no_context,facebook/bart-base,0,3,NONE,full test f1,0.6155855655670166,True
probe_2_no_context,facebook/bart-base,0,3,NONE,full test acc,0.6186800003051758,True
probe_2_no_context,facebook/bart-base,4,2,NONE,full test f1,0.6199527978897095,True
probe_2_no_context,facebook/bart-base,4,2,NONE,full test acc,0.6229199767112732,True
probe_2_no_context,facebook/bart-base,2,2,NONE,full test f1,0.6212456226348877,True
probe_2_no_context,facebook/bart-base,2,2,NONE,full test acc,0.6226000189781189,True
probe_2_no_context,facebook/bart-base,2,0,NONE,full test f1,0.6181894540786743,True
probe_2_no_context,facebook/bart-base,2,0,NONE,full test acc,0.6185399889945984,True
probe_2_no_context,facebook/bart-base,1,2,NONE,full test f1,0.6221907734870911,True
probe_2_no_context,facebook/bart-base,1,2,NONE,full test acc,0.6222599744796753,True
probe_2_no_context,facebook/bart-base,2,1,NONE,full test f1,0.6188032627105713,True
probe_2_no_context,facebook/bart-base,2,1,NONE,full test acc,0.6188200116157532,True
probe_2_no_context,facebook/bart-base,3,1,NONE,full test f1,0.6269552707672119,True
probe_2_no_context,facebook/bart-base,3,1,NONE,full test acc,0.628600001335144,True
probe_2_no_context,facebook/bart-base,3,3,NONE,full test f1,0.6145825386047363,True
probe_2_no_context,facebook/bart-base,3,3,NONE,full test acc,0.6182000041007996,True
probe_2_no_context,facebook/bart-base,0,2,NONE,full test f1,0.6316828727722168,True
probe_2_no_context,facebook/bart-base,0,2,NONE,full test acc,0.633400022983551,True
probe_2_no_context,facebook/bart-base,4,3,NONE,full test f1,0.616712212562561,True
probe_2_no_context,facebook/bart-base,4,3,NONE,full test acc,0.6219000220298767,True
probe_2_no_context,facebook/bart-base,3,0,NONE,full test f1,0.6220621466636658,True
probe_2_no_context,facebook/bart-base,3,0,NONE,full test acc,0.6244400143623352,True
probe_2_no_context,gpt2,1,3,NONE,full test f1,0.6239920854568481,True
probe_2_no_context,gpt2,1,3,NONE,full test acc,0.6242200136184692,True
probe_2_no_context,gpt2,3,0,NONE,full test f1,0.6213803887367249,True
probe_2_no_context,gpt2,3,0,NONE,full test acc,0.6244800090789795,True
probe_2_no_context,gpt2,1,2,NONE,full test f1,0.6262001991271973,True
probe_2_no_context,gpt2,1,2,NONE,full test acc,0.6277400255203247,True
probe_2_no_context,gpt2,4,0,NONE,full test f1,0.6235701441764832,True
probe_2_no_context,gpt2,4,0,NONE,full test acc,0.6245599985122681,True
probe_2_no_context,gpt2,4,3,NONE,full test f1,0.6165460348129272,True
probe_2_no_context,gpt2,4,3,NONE,full test acc,0.6212400197982788,True
probe_2_no_context,gpt2,1,0,NONE,full test f1,0.6222946643829346,True
probe_2_no_context,gpt2,1,0,NONE,full test acc,0.6235600113868713,True
probe_2_no_context,gpt2,3,2,NONE,full test f1,0.627170205116272,True
probe_2_no_context,gpt2,3,2,NONE,full test acc,0.6284400224685669,True
probe_2_no_context,gpt2,2,3,NONE,full test f1,0.6230508089065552,True
probe_2_no_context,gpt2,2,3,NONE,full test acc,0.6236199736595154,True
probe_2_no_context,gpt2,3,3,NONE,full test f1,0.6247209906578064,True
probe_2_no_context,gpt2,3,3,NONE,full test acc,0.6264399886131287,True
probe_2_no_context,gpt2,1,1,NONE,full test f1,0.6236041188240051,True
probe_2_no_context,gpt2,1,1,NONE,full test acc,0.6236400008201599,True
probe_2_no_context,gpt2,2,2,NONE,full test f1,0.6234205365180969,True
probe_2_no_context,gpt2,2,2,NONE,full test acc,0.6273599863052368,True
probe_2_no_context,gpt2,0,1,NONE,full test f1,0.6251181960105896,True
probe_2_no_context,gpt2,0,1,NONE,full test acc,0.6262000203132629,True
probe_2_no_context,gpt2,0,0,NONE,full test f1,0.6215900778770447,True
probe_2_no_context,gpt2,0,0,NONE,full test acc,0.6231799721717834,True
probe_2_no_context,gpt2,0,2,NONE,full test f1,0.6230844855308533,True
probe_2_no_context,gpt2,0,2,NONE,full test acc,0.6250200271606445,True
probe_2_no_context,gpt2,3,1,NONE,full test f1,0.6236963272094727,True
probe_2_no_context,gpt2,3,1,NONE,full test acc,0.6273000240325928,True
probe_2_no_context,gpt2,2,1,NONE,full test f1,0.6248576641082764,True
probe_2_no_context,gpt2,2,1,NONE,full test acc,0.6270599961280823,True
probe_2_no_context,gpt2,4,1,NONE,full test f1,0.6235491037368774,True
probe_2_no_context,gpt2,4,1,NONE,full test acc,0.624180018901825,True
probe_2_no_context,gpt2,4,2,NONE,full test f1,0.6276523470878601,True
probe_2_no_context,gpt2,4,2,NONE,full test acc,0.6290799975395203,True
probe_2_no_context,gpt2,2,0,NONE,full test f1,0.6209197044372559,True
probe_2_no_context,gpt2,2,0,NONE,full test acc,0.622160017490387,True
probe_2_no_context,gpt2,0,3,NONE,full test f1,0.6220783591270447,True
probe_2_no_context,gpt2,0,3,NONE,full test acc,0.6241000294685364,True
probe_2_no_context,albert-base-v2,0,3,NONE,full test f1,0.6235860586166382,True
probe_2_no_context,albert-base-v2,0,3,NONE,full test acc,0.6251999735832214,True
probe_2_no_context,albert-base-v2,0,0,NONE,full test f1,0.6220344305038452,True
probe_2_no_context,albert-base-v2,0,0,NONE,full test acc,0.6242799758911133,True
probe_2_no_context,albert-base-v2,4,0,NONE,full test f1,0.6226322650909424,True
probe_2_no_context,albert-base-v2,4,0,NONE,full test acc,0.623740017414093,True
probe_2_no_context,albert-base-v2,2,0,NONE,full test f1,0.6233116388320923,True
probe_2_no_context,albert-base-v2,2,0,NONE,full test acc,0.6255000233650208,True
probe_2_no_context,albert-base-v2,1,1,NONE,full test f1,0.625822901725769,True
probe_2_no_context,albert-base-v2,1,1,NONE,full test acc,0.6286200284957886,True
probe_2_no_context,albert-base-v2,3,3,NONE,full test f1,0.620205283164978,True
probe_2_no_context,albert-base-v2,3,3,NONE,full test acc,0.6233199834823608,True
probe_2_no_context,albert-base-v2,4,3,NONE,full test f1,0.6190513372421265,True
probe_2_no_context,albert-base-v2,4,3,NONE,full test acc,0.6198800206184387,True
probe_2_no_context,albert-base-v2,4,1,NONE,full test f1,0.6241023540496826,True
probe_2_no_context,albert-base-v2,4,1,NONE,full test acc,0.624779999256134,True
probe_2_no_context,albert-base-v2,3,2,NONE,full test f1,0.6239790916442871,True
probe_2_no_context,albert-base-v2,3,2,NONE,full test acc,0.6256600022315979,True
probe_2_no_context,albert-base-v2,2,2,NONE,full test f1,0.6230199337005615,True
probe_2_no_context,albert-base-v2,2,2,NONE,full test acc,0.6232399940490723,True
probe_2_no_context,albert-base-v2,1,2,NONE,full test f1,0.6259475946426392,True
probe_2_no_context,albert-base-v2,1,2,NONE,full test acc,0.6283199787139893,True
probe_2_no_context,albert-base-v2,2,3,NONE,full test f1,0.6243497133255005,True
probe_2_no_context,albert-base-v2,2,3,NONE,full test acc,0.6266199946403503,True
probe_2_no_context,albert-base-v2,4,2,NONE,full test f1,0.6259381771087646,True
probe_2_no_context,albert-base-v2,4,2,NONE,full test acc,0.6280400156974792,True
probe_2_no_context,albert-base-v2,1,3,NONE,full test f1,0.6252727508544922,True
probe_2_no_context,albert-base-v2,1,3,NONE,full test acc,0.6267600059509277,True
probe_2_no_context,albert-base-v2,1,0,NONE,full test f1,0.6212988495826721,True
probe_2_no_context,albert-base-v2,1,0,NONE,full test acc,0.6222599744796753,True
probe_2_no_context,albert-base-v2,3,0,NONE,full test f1,0.6225658655166626,True
probe_2_no_context,albert-base-v2,3,0,NONE,full test acc,0.6253600120544434,True
probe_2_no_context,albert-base-v2,0,2,NONE,full test f1,0.6248170137405396,True
probe_2_no_context,albert-base-v2,0,2,NONE,full test acc,0.6278600096702576,True
probe_2_no_context,albert-base-v2,0,1,NONE,full test f1,0.6256322860717773,True
probe_2_no_context,albert-base-v2,0,1,NONE,full test acc,0.6282600164413452,True
probe_2_no_context,albert-base-v2,3,1,NONE,full test f1,0.6250776052474976,True
probe_2_no_context,albert-base-v2,3,1,NONE,full test acc,0.6270800232887268,True
probe_2_no_context,albert-base-v2,2,1,NONE,full test f1,0.6262904405593872,True
probe_2_no_context,albert-base-v2,2,1,NONE,full test acc,0.6275200247764587,True
probe_2_no_context,bert-base-uncased,2,0,NONE,full test f1,0.6236934661865234,True
probe_2_no_context,bert-base-uncased,2,0,NONE,full test acc,0.627240002155304,True
probe_2_no_context,bert-base-uncased,3,0,NONE,full test f1,0.6223186254501343,True
probe_2_no_context,bert-base-uncased,3,0,NONE,full test acc,0.6261000037193298,True
probe_2_no_context,bert-base-uncased,3,1,NONE,full test f1,0.6241540908813477,True
probe_2_no_context,bert-base-uncased,3,1,NONE,full test acc,0.6262199878692627,True
probe_2_no_context,bert-base-uncased,0,2,NONE,full test f1,0.6267192363739014,True
probe_2_no_context,bert-base-uncased,0,2,NONE,full test acc,0.6280999779701233,True
probe_2_no_context,bert-base-uncased,2,2,NONE,full test f1,0.6267900466918945,True
probe_2_no_context,bert-base-uncased,2,2,NONE,full test acc,0.6282200217247009,True
probe_2_no_context,bert-base-uncased,4,1,NONE,full test f1,0.6241898536682129,True
probe_2_no_context,bert-base-uncased,4,1,NONE,full test acc,0.626259982585907,True
probe_2_no_context,bert-base-uncased,1,3,NONE,full test f1,0.6266130208969116,True
probe_2_no_context,bert-base-uncased,1,3,NONE,full test acc,0.627560019493103,True
probe_2_no_context,bert-base-uncased,4,0,NONE,full test f1,0.6247819662094116,True
probe_2_no_context,bert-base-uncased,4,0,NONE,full test acc,0.6268200278282166,True
probe_2_no_context,bert-base-uncased,3,3,NONE,full test f1,0.6255497932434082,True
probe_2_no_context,bert-base-uncased,3,3,NONE,full test acc,0.6277999877929688,True
probe_2_no_context,bert-base-uncased,1,0,NONE,full test f1,0.6250511407852173,True
probe_2_no_context,bert-base-uncased,1,0,NONE,full test acc,0.6270800232887268,True
probe_2_no_context,bert-base-uncased,2,1,NONE,full test f1,0.6246618032455444,True
probe_2_no_context,bert-base-uncased,2,1,NONE,full test acc,0.6263800263404846,True
probe_2_no_context,bert-base-uncased,1,2,NONE,full test f1,0.6272875070571899,True
probe_2_no_context,bert-base-uncased,1,2,NONE,full test acc,0.6283400058746338,True
probe_2_no_context,bert-base-uncased,0,1,NONE,full test f1,0.6239863038063049,True
probe_2_no_context,bert-base-uncased,0,1,NONE,full test acc,0.6258999705314636,True
probe_2_no_context,bert-base-uncased,4,2,NONE,full test f1,0.6264864802360535,True
probe_2_no_context,bert-base-uncased,4,2,NONE,full test acc,0.6278799772262573,True
probe_2_no_context,bert-base-uncased,0,0,NONE,full test f1,0.6241669058799744,True
probe_2_no_context,bert-base-uncased,0,0,NONE,full test acc,0.6266400218009949,True
probe_2_no_context,bert-base-uncased,4,3,NONE,full test f1,0.6250429153442383,True
probe_2_no_context,bert-base-uncased,4,3,NONE,full test acc,0.6264399886131287,True
probe_2_no_context,bert-base-uncased,0,3,NONE,full test f1,0.6227206587791443,True
probe_2_no_context,bert-base-uncased,0,3,NONE,full test acc,0.6254799962043762,True
probe_2_no_context,bert-base-uncased,1,1,NONE,full test f1,0.624149739742279,True
probe_2_no_context,bert-base-uncased,1,1,NONE,full test acc,0.6257799863815308,True
probe_2_no_context,bert-base-uncased,3,2,NONE,full test f1,0.6263427138328552,True
probe_2_no_context,bert-base-uncased,3,2,NONE,full test acc,0.627780020236969,True
probe_2_no_context,bert-base-uncased,2,3,NONE,full test f1,0.6263281106948853,True
probe_2_no_context,bert-base-uncased,2,3,NONE,full test acc,0.6280999779701233,True
probe_2_no_context,microsoft/deberta-v3-base,2,2,NONE,full test f1,0.6303945779800415,True
probe_2_no_context,microsoft/deberta-v3-base,2,2,NONE,full test acc,0.6327400207519531,True
probe_2_no_context,microsoft/deberta-v3-base,1,0,NONE,full test f1,0.6277581453323364,True
probe_2_no_context,microsoft/deberta-v3-base,1,0,NONE,full test acc,0.6304399967193604,True
probe_2_no_context,microsoft/deberta-v3-base,2,0,NONE,full test f1,0.6255461573600769,True
probe_2_no_context,microsoft/deberta-v3-base,2,0,NONE,full test acc,0.6276199817657471,True
probe_2_no_context,microsoft/deberta-v3-base,2,3,NONE,full test f1,0.6292586326599121,True
probe_2_no_context,microsoft/deberta-v3-base,2,3,NONE,full test acc,0.6309800148010254,True
probe_2_no_context,microsoft/deberta-v3-base,4,0,NONE,full test f1,0.6260166168212891,True
probe_2_no_context,microsoft/deberta-v3-base,4,0,NONE,full test acc,0.62882000207901,True
probe_2_no_context,microsoft/deberta-v3-base,4,2,NONE,full test f1,0.6312549114227295,True
probe_2_no_context,microsoft/deberta-v3-base,4,2,NONE,full test acc,0.6334800124168396,True
probe_2_no_context,gpt2,2,1,NONE,full test f1,0.6248766183853149,True
probe_2_no_context,gpt2,2,1,NONE,full test acc,0.6270800232887268,True
probe_2_no_context,gpt2,0,2,NONE,full test f1,0.623063325881958,True
probe_2_no_context,gpt2,0,2,NONE,full test acc,0.625,True
probe_2_no_context,gpt2,0,1,NONE,full test f1,0.6250989437103271,True
probe_2_no_context,gpt2,0,1,NONE,full test acc,0.6261799931526184,True
probe_2_no_context,gpt2,3,3,NONE,full test f1,0.6247400641441345,True
probe_2_no_context,gpt2,3,3,NONE,full test acc,0.6264600157737732,True
probe_2_no_context,albert-base-v2,0,1,NONE,full test f1,0.6256537437438965,True
probe_2_no_context,albert-base-v2,0,1,NONE,full test acc,0.628279983997345,True
probe_2_no_context,albert-base-v2,3,2,NONE,full test f1,0.6240001916885376,True
probe_2_no_context,albert-base-v2,3,2,NONE,full test acc,0.6256800293922424,True
probe_2_no_context,albert-base-v2,1,0,NONE,full test f1,0.6213181018829346,True
probe_2_no_context,albert-base-v2,1,0,NONE,full test acc,0.6222800016403198,True
probe_2_no_context,albert-base-v2,1,1,NONE,full test f1,0.6258417367935181,True
probe_2_no_context,albert-base-v2,1,1,NONE,full test acc,0.6286399960517883,True
probe_2_no_context,bert-base-uncased,3,2,NONE,full test f1,0.6263618469238281,True
probe_2_no_context,bert-base-uncased,3,2,NONE,full test acc,0.6277999877929688,True
probe_2_no_context,bert-base-uncased,3,0,NONE,full test f1,0.6223403811454773,True
probe_2_no_context,bert-base-uncased,3,0,NONE,full test acc,0.6261199712753296,True
probe_2_no_context,bert-base-uncased,4,0,NONE,full test f1,0.6247629523277283,True
probe_2_no_context,bert-base-uncased,4,0,NONE,full test acc,0.626800000667572,True
probe_2_no_context,facebook/bart-base,2,1,NONE,full test f1,0.6187834143638611,True
probe_2_no_context,facebook/bart-base,2,1,NONE,full test acc,0.6187999844551086,True
probe_2_no_context,facebook/bart-base,4,1,NONE,full test f1,0.6199344396591187,True
probe_2_no_context,facebook/bart-base,4,1,NONE,full test acc,0.6225200295448303,True
probe_2_no_context,gpt2,4,1,NONE,full test f1,0.6235684156417847,True
probe_2_no_context,gpt2,4,1,NONE,full test acc,0.6241999864578247,True
probe_2_no_context,gpt2,1,2,NONE,full test f1,0.6261811256408691,True
probe_2_no_context,gpt2,1,2,NONE,full test acc,0.6277199983596802,True
probe_2_no_context,gpt2,2,2,NONE,full test f1,0.6234391927719116,True
probe_2_no_context,gpt2,2,2,NONE,full test acc,0.6273800134658813,True
probe_2_no_context,albert-base-v2,3,1,NONE,full test f1,0.6250565052032471,True
probe_2_no_context,albert-base-v2,3,1,NONE,full test acc,0.6270599961280823,True
probe_2_no_context,albert-base-v2,1,2,NONE,full test f1,0.625968873500824,True
probe_2_no_context,albert-base-v2,1,2,NONE,full test acc,0.6283400058746338,True
probe_2_no_context,albert-base-v2,0,0,NONE,full test f1,0.6220154762268066,True
probe_2_no_context,albert-base-v2,0,0,NONE,full test acc,0.6242600083351135,True
probe_2_no_context,bert-base-uncased,2,3,NONE,full test f1,0.6263472437858582,True
probe_2_no_context,bert-base-uncased,2,3,NONE,full test acc,0.6281200051307678,True
probe_2_no_context,bert-base-uncased,1,3,NONE,full test f1,0.626633882522583,True
probe_2_no_context,bert-base-uncased,1,3,NONE,full test acc,0.6275799870491028,True
probe_2_no_context,facebook/bart-base,2,3,NONE,full test f1,0.6286585927009583,True
probe_2_no_context,facebook/bart-base,2,3,NONE,full test acc,0.6305199861526489,True
probe_2_no_context,gpt2,3,1,NONE,full test f1,0.6236776113510132,True
probe_2_no_context,gpt2,3,1,NONE,full test acc,0.6272799968719482,True
probe_2_no_context,gpt2,2,1,NONE,full test f1,0.6248553991317749,True
probe_2_no_context,gpt2,3,2,NONE,full test f1,0.6271893978118896,True
probe_2_no_context,gpt2,3,2,NONE,full test acc,0.6284599900245667,True
probe_2_no_context,bert-base-uncased,3,2,NONE,full test f1,0.626340925693512,True
probe_2_no_context,bert-base-uncased,4,1,NONE,full test f1,0.6241708397865295,True
probe_2_no_context,bert-base-uncased,4,1,NONE,full test acc,0.6262400150299072,True
probe_2_no_context,microsoft/deberta-v3-base,0,0,NONE,full test f1,0.6278724670410156,True
probe_2_no_context,microsoft/deberta-v3-base,0,0,NONE,full test acc,0.6301400065422058,True
probe_2_no_context,gpt2,4,3,NONE,full test f1,0.6165645718574524,True
probe_2_no_context,gpt2,4,3,NONE,full test acc,0.6212599873542786,True
probe_2_no_context,albert-base-v2,4,0,NONE,full test f1,0.6226515173912048,True
probe_2_no_context,albert-base-v2,4,0,NONE,full test acc,0.6237599849700928,True
probe_2_no_context,bert-base-uncased,0,2,NONE,full test f1,0.6267000436782837,True
probe_2_no_context,bert-base-uncased,0,2,NONE,full test acc,0.6280800104141235,True
probe_3_no_context,microsoft/deberta-v3-base,0,1,NONE,full test f1,0.3607150912284851,True
probe_3_no_context,microsoft/deberta-v3-base,0,1,NONE,full test acc,0.6473628878593445,True
probe_3_no_context,microsoft/deberta-v3-base,1,3,NONE,full test f1,0.35132792592048645,True
probe_3_no_context,microsoft/deberta-v3-base,1,3,NONE,full test acc,0.6459617018699646,True
probe_3_no_context,microsoft/deberta-v3-base,1,1,NONE,full test f1,0.3621191382408142,True
probe_3_no_context,microsoft/deberta-v3-base,1,1,NONE,full test acc,0.6468846797943115,True
probe_3_no_context,microsoft/deberta-v3-base,2,0,NONE,full test f1,0.35511842370033264,True
probe_3_no_context,microsoft/deberta-v3-base,2,0,NONE,full test acc,0.6501616835594177,True
probe_3_no_context,microsoft/deberta-v3-base,4,1,NONE,full test f1,0.36381635069847107,True
probe_3_no_context,microsoft/deberta-v3-base,4,1,NONE,full test acc,0.6485698819160461,True
probe_3_no_context,microsoft/deberta-v3-base,2,1,NONE,full test f1,0.3581688404083252,True
probe_3_no_context,microsoft/deberta-v3-base,2,1,NONE,full test acc,0.6474767923355103,True
probe_3_no_context,microsoft/deberta-v3-base,3,3,NONE,full test f1,0.35824793577194214,True
probe_3_no_context,microsoft/deberta-v3-base,3,3,NONE,full test acc,0.6453940868377686,True
probe_3_no_context,microsoft/deberta-v3-base,3,2,NONE,full test f1,0.36070680618286133,True
probe_3_no_context,microsoft/deberta-v3-base,3,2,NONE,full test acc,0.6499651670455933,True
probe_3_no_context,microsoft/deberta-v3-base,3,1,NONE,full test f1,0.35939738154411316,True
probe_3_no_context,microsoft/deberta-v3-base,3,1,NONE,full test acc,0.6475450992584229,True
probe_3_no_context,microsoft/deberta-v3-base,3,0,NONE,full test f1,0.3564186990261078,True
probe_3_no_context,microsoft/deberta-v3-base,3,0,NONE,full test acc,0.6507947444915771,True
probe_3_no_context,microsoft/deberta-v3-base,1,2,NONE,full test f1,0.3643408417701721,True
probe_3_no_context,microsoft/deberta-v3-base,1,2,NONE,full test acc,0.6509042382240295,True
probe_3_no_context,microsoft/deberta-v3-base,4,3,NONE,full test f1,0.35852792859077454,True
probe_3_no_context,microsoft/deberta-v3-base,4,3,NONE,full test acc,0.6457995176315308,True
probe_3_no_context,microsoft/deberta-v3-base,4,0,NONE,full test f1,0.35694923996925354,True
probe_3_no_context,microsoft/deberta-v3-base,4,0,NONE,full test acc,0.6506065130233765,True
probe_3_no_context,microsoft/deberta-v3-base,2,2,NONE,full test f1,0.36022961139678955,True
probe_3_no_context,microsoft/deberta-v3-base,2,2,NONE,full test acc,0.6503286957740784,True
probe_3_no_context,microsoft/deberta-v3-base,4,2,NONE,full test f1,0.3636331558227539,True
probe_3_no_context,microsoft/deberta-v3-base,4,2,NONE,full test acc,0.6501469016075134,True
probe_3_no_context,microsoft/deberta-v3-base,1,0,NONE,full test f1,0.3562130928039551,True
probe_3_no_context,microsoft/deberta-v3-base,1,0,NONE,full test acc,0.6504354476928711,True
probe_3_no_context,microsoft/deberta-v3-base,2,3,NONE,full test f1,0.3564468324184418,True
probe_3_no_context,microsoft/deberta-v3-base,2,3,NONE,full test acc,0.6467320919036865,True
probe_3_no_context,microsoft/deberta-v3-base,0,3,NONE,full test f1,0.357892245054245,True
probe_3_no_context,microsoft/deberta-v3-base,0,3,NONE,full test acc,0.645313024520874,True
probe_3_no_context,microsoft/deberta-v3-base,0,2,NONE,full test f1,0.36385226249694824,True
probe_3_no_context,microsoft/deberta-v3-base,0,2,NONE,full test acc,0.6501469016075134,True
probe_3_no_context,microsoft/deberta-v3-base,0,0,NONE,full test f1,0.34951886534690857,True
probe_3_no_context,microsoft/deberta-v3-base,0,0,NONE,full test acc,0.6505551934242249,True
probe_3_no_context,facebook/bart-base,3,0,NONE,full test f1,0.3542943000793457,True
probe_3_no_context,facebook/bart-base,3,0,NONE,full test acc,0.6484678387641907,True
probe_3_no_context,facebook/bart-base,3,2,NONE,full test f1,0.3592328131198883,True
probe_3_no_context,facebook/bart-base,3,2,NONE,full test acc,0.6473296880722046,True
probe_3_no_context,facebook/bart-base,4,3,NONE,full test f1,0.35078760981559753,True
probe_3_no_context,facebook/bart-base,4,3,NONE,full test acc,0.6423532366752625,True
probe_3_no_context,facebook/bart-base,1,0,NONE,full test f1,0.3540145754814148,True
probe_3_no_context,facebook/bart-base,1,0,NONE,full test acc,0.6484849452972412,True
probe_3_no_context,facebook/bart-base,2,2,NONE,full test f1,0.3624988794326782,True
probe_3_no_context,facebook/bart-base,2,2,NONE,full test acc,0.6469358801841736,True
probe_3_no_context,facebook/bart-base,0,0,NONE,full test f1,0.355213463306427,True
probe_3_no_context,facebook/bart-base,0,0,NONE,full test acc,0.6486731767654419,True
probe_3_no_context,facebook/bart-base,3,3,NONE,full test f1,0.3527541160583496,True
probe_3_no_context,facebook/bart-base,3,3,NONE,full test acc,0.6429613828659058,True
probe_3_no_context,facebook/bart-base,0,2,NONE,full test f1,0.3590584099292755,True
probe_3_no_context,facebook/bart-base,0,2,NONE,full test acc,0.647026777267456,True
probe_3_no_context,facebook/bart-base,2,3,NONE,full test f1,0.35505664348602295,True
probe_3_no_context,facebook/bart-base,2,3,NONE,full test acc,0.6432046890258789,True
probe_3_no_context,facebook/bart-base,4,1,NONE,full test f1,0.3591510057449341,True
probe_3_no_context,facebook/bart-base,4,1,NONE,full test acc,0.6473628878593445,True
probe_3_no_context,facebook/bart-base,4,2,NONE,full test f1,0.35445675253868103,True
probe_3_no_context,facebook/bart-base,4,2,NONE,full test acc,0.6466935276985168,True
probe_3_no_context,facebook/bart-base,1,1,NONE,full test f1,0.3608487844467163,True
probe_3_no_context,facebook/bart-base,1,1,NONE,full test acc,0.6469757556915283,True
probe_3_no_context,facebook/bart-base,3,1,NONE,full test f1,0.3591531217098236,True
probe_3_no_context,facebook/bart-base,3,1,NONE,full test acc,0.6476589441299438,True
probe_3_no_context,facebook/bart-base,1,3,NONE,full test f1,0.36070936918258667,True
probe_3_no_context,facebook/bart-base,1,3,NONE,full test acc,0.638096034526825,True
probe_3_no_context,facebook/bart-base,4,0,NONE,full test f1,0.356741726398468,True
probe_3_no_context,facebook/bart-base,4,0,NONE,full test acc,0.6489982604980469,True
probe_3_no_context,facebook/bart-base,2,0,NONE,full test f1,0.35561710596084595,True
probe_3_no_context,facebook/bart-base,2,0,NONE,full test acc,0.6478347778320312,True
probe_3_no_context,facebook/bart-base,0,1,NONE,full test f1,0.3601187765598297,True
probe_3_no_context,facebook/bart-base,0,1,NONE,full test acc,0.6468846797943115,True
probe_3_no_context,facebook/bart-base,0,3,NONE,full test f1,0.3582104742527008,True
probe_3_no_context,facebook/bart-base,0,3,NONE,full test acc,0.6410557627677917,True
probe_3_no_context,facebook/bart-base,2,1,NONE,full test f1,0.35784703493118286,True
probe_3_no_context,facebook/bart-base,2,1,NONE,full test acc,0.6470440626144409,True
probe_3_no_context,facebook/bart-base,1,2,NONE,full test f1,0.35328948497772217,True
probe_3_no_context,facebook/bart-base,1,2,NONE,full test acc,0.6472387909889221,True
probe_3_no_context,gpt2,0,2,NONE,full test f1,0.34896400570869446,True
probe_3_no_context,gpt2,0,2,NONE,full test acc,0.6430583596229553,True
probe_3_no_context,gpt2,3,3,NONE,full test f1,0.35283660888671875,True
probe_3_no_context,gpt2,3,3,NONE,full test acc,0.6400827169418335,True
probe_3_no_context,gpt2,2,1,NONE,full test f1,0.3564189076423645,True
probe_3_no_context,gpt2,2,1,NONE,full test acc,0.6418291330337524,True
probe_3_no_context,gpt2,0,0,NONE,full test f1,0.3460516929626465,True
probe_3_no_context,gpt2,0,0,NONE,full test acc,0.6460896134376526,True
probe_3_no_context,gpt2,2,2,NONE,full test f1,0.3493695855140686,True
probe_3_no_context,gpt2,2,2,NONE,full test acc,0.6434521675109863,True
probe_3_no_context,gpt2,1,2,NONE,full test f1,0.3486340045928955,True
probe_3_no_context,gpt2,1,2,NONE,full test acc,0.6432098150253296,True
probe_3_no_context,gpt2,2,0,NONE,full test f1,0.34888020157814026,True
probe_3_no_context,gpt2,2,0,NONE,full test acc,0.6462265253067017,True
