project,model,seed,fold,control_task,metric,value
4_1_different_depths_light,facebook/bart-base,1,0,PERMUTATION,full test f1,0.7624002695083618
4_1_different_depths_light,facebook/bart-base,1,0,PERMUTATION,full test acc,0.7674679160118103
4_1_different_depths_light,facebook/bart-base,2,0,PERMUTATION,full test f1,0.7619122266769409
4_1_different_depths_light,facebook/bart-base,2,0,PERMUTATION,full test acc,0.7663858532905579
4_1_different_depths_light,facebook/bart-base,0,3,PERMUTATION,full test f1,0.7580289840698242
4_1_different_depths_light,facebook/bart-base,0,3,PERMUTATION,full test acc,0.7640298008918762
4_1_different_depths_light,facebook/bart-base,2,3,PERMUTATION,full test f1,0.756403386592865
4_1_different_depths_light,facebook/bart-base,2,3,PERMUTATION,full test acc,0.7628766894340515
4_1_different_depths_light,facebook/bart-base,2,1,PERMUTATION,full test f1,0.7583761215209961
4_1_different_depths_light,facebook/bart-base,2,1,PERMUTATION,full test acc,0.7636005282402039
4_1_different_depths_light,facebook/bart-base,1,3,PERMUTATION,full test f1,0.7579132914543152
4_1_different_depths_light,facebook/bart-base,1,3,PERMUTATION,full test acc,0.7638760805130005
4_1_different_depths_light,facebook/bart-base,4,3,PERMUTATION,full test f1,0.75764000415802
4_1_different_depths_light,facebook/bart-base,4,3,PERMUTATION,full test acc,0.7639145255088806
4_1_different_depths_light,facebook/bart-base,2,2,PERMUTATION,full test f1,0.7604959011077881
4_1_different_depths_light,facebook/bart-base,2,2,PERMUTATION,full test acc,0.7657330632209778
4_1_different_depths_light,facebook/bart-base,4,2,PERMUTATION,full test f1,0.7609758377075195
4_1_different_depths_light,facebook/bart-base,4,2,PERMUTATION,full test acc,0.766420841217041
4_1_different_depths_light,facebook/bart-base,4,0,PERMUTATION,full test f1,0.7611017227172852
4_1_different_depths_light,facebook/bart-base,4,0,PERMUTATION,full test acc,0.7661539912223816
4_1_different_depths_light,facebook/bart-base,3,0,PERMUTATION,full test f1,0.7617840766906738
4_1_different_depths_light,facebook/bart-base,3,0,PERMUTATION,full test acc,0.7674679160118103
4_1_different_depths_light,facebook/bart-base,1,1,PERMUTATION,full test f1,0.7585949897766113
4_1_different_depths_light,facebook/bart-base,1,1,PERMUTATION,full test acc,0.7641804814338684
4_1_different_depths_light,facebook/bart-base,3,2,PERMUTATION,full test f1,0.760431706905365
4_1_different_depths_light,facebook/bart-base,3,2,PERMUTATION,full test acc,0.7661916017532349
4_1_different_depths_light,facebook/bart-base,0,2,PERMUTATION,full test f1,0.7598567605018616
4_1_different_depths_light,facebook/bart-base,0,2,PERMUTATION,full test acc,0.7654274106025696
4_1_different_depths_light,facebook/bart-base,3,1,PERMUTATION,full test f1,0.759117603302002
4_1_different_depths_light,facebook/bart-base,3,1,PERMUTATION,full test acc,0.7647991180419922
4_1_different_depths_light,facebook/bart-base,0,0,PERMUTATION,full test f1,0.7626056671142578
4_1_different_depths_light,facebook/bart-base,0,0,PERMUTATION,full test acc,0.766810953617096
4_1_different_depths_light,facebook/bart-base,0,1,PERMUTATION,full test f1,0.7578620314598083
4_1_different_depths_light,facebook/bart-base,0,1,PERMUTATION,full test acc,0.7632138729095459
4_1_different_depths_light,gpt2,1,1,PERMUTATION,full test f1,0.7225271463394165
4_1_different_depths_light,gpt2,1,1,PERMUTATION,full test acc,0.7293044328689575
4_1_different_depths_light,gpt2,3,3,PERMUTATION,full test f1,0.7239709496498108
4_1_different_depths_light,gpt2,3,3,PERMUTATION,full test acc,0.7306272983551025
4_1_different_depths_light,gpt2,3,2,PERMUTATION,full test f1,0.7287912368774414
4_1_different_depths_light,gpt2,3,2,PERMUTATION,full test acc,0.7352412939071655
4_1_different_depths_light,gpt2,3,0,PERMUTATION,full test f1,0.7240525484085083
4_1_different_depths_light,gpt2,3,0,PERMUTATION,full test acc,0.7305611371994019
4_1_different_depths_light,gpt2,3,1,PERMUTATION,full test f1,0.7281521558761597
4_1_different_depths_light,gpt2,3,1,PERMUTATION,full test acc,0.7341762185096741
4_1_different_depths_light,gpt2,2,3,PERMUTATION,full test f1,0.722790002822876
4_1_different_depths_light,gpt2,2,3,PERMUTATION,full test acc,0.7296279072761536
4_1_different_depths_light,gpt2,0,1,PERMUTATION,full test f1,0.7281837463378906
4_1_different_depths_light,gpt2,0,1,PERMUTATION,full test acc,0.7344855666160583
4_1_different_depths_light,gpt2,2,2,PERMUTATION,full test f1,0.7293502688407898
4_1_different_depths_light,gpt2,2,2,PERMUTATION,full test acc,0.7355470061302185
4_1_different_depths_light,gpt2,1,3,PERMUTATION,full test f1,0.7228926420211792
4_1_different_depths_light,gpt2,1,3,PERMUTATION,full test acc,0.7297816872596741
4_1_different_depths_light,gpt2,4,2,PERMUTATION,full test f1,0.728023886680603
4_1_different_depths_light,gpt2,4,2,PERMUTATION,full test acc,0.733445405960083
4_1_different_depths_light,gpt2,0,3,PERMUTATION,full test f1,0.7235850095748901
4_1_different_depths_light,gpt2,0,3,PERMUTATION,full test acc,0.7294357419013977
4_1_different_depths_light,gpt2,0,2,PERMUTATION,full test f1,0.7284010648727417
4_1_different_depths_light,gpt2,0,2,PERMUTATION,full test acc,0.7339803576469421
4_1_different_depths_light,gpt2,0,0,PERMUTATION,full test f1,0.7260835766792297
4_1_different_depths_light,gpt2,0,0,PERMUTATION,full test acc,0.731720507144928
4_1_different_depths_light,gpt2,1,2,PERMUTATION,full test f1,0.7289255857467651
4_1_different_depths_light,gpt2,1,2,PERMUTATION,full test acc,0.7348591685295105
4_1_different_depths_light,gpt2,1,0,PERMUTATION,full test f1,0.7252970933914185
4_1_different_depths_light,gpt2,1,0,PERMUTATION,full test acc,0.7305611371994019
4_1_different_depths_light,gpt2,4,3,PERMUTATION,full test f1,0.7228586673736572
4_1_different_depths_light,gpt2,4,3,PERMUTATION,full test acc,0.7300507426261902
4_1_different_depths_light,gpt2,4,1,PERMUTATION,full test f1,0.7294237613677979
4_1_different_depths_light,gpt2,4,1,PERMUTATION,full test acc,0.7348335385322571
4_1_different_depths_light,gpt2,2,1,PERMUTATION,full test f1,0.7273420691490173
4_1_different_depths_light,gpt2,2,1,PERMUTATION,full test acc,0.7338282465934753
4_1_different_depths_light,gpt2,4,0,PERMUTATION,full test f1,0.7261295318603516
4_1_different_depths_light,gpt2,4,0,PERMUTATION,full test acc,0.7320296764373779
4_1_different_depths_light,gpt2,2,0,PERMUTATION,full test f1,0.7251937985420227
4_1_different_depths_light,gpt2,2,0,PERMUTATION,full test acc,0.7307156920433044
4_1_different_depths_light,albert-base-v2,0,1,PERMUTATION,full test f1,0.7379999160766602
4_1_different_depths_light,albert-base-v2,0,1,PERMUTATION,full test acc,0.7432239055633545
4_1_different_depths_light,albert-base-v2,4,2,PERMUTATION,full test f1,0.7417898178100586
4_1_different_depths_light,albert-base-v2,4,2,PERMUTATION,full test acc,0.7472392916679382
4_1_different_depths_light,albert-base-v2,1,0,PERMUTATION,full test f1,0.7415003776550293
4_1_different_depths_light,albert-base-v2,1,0,PERMUTATION,full test acc,0.7462513446807861
4_1_different_depths_light,albert-base-v2,1,3,PERMUTATION,full test f1,0.7391494512557983
4_1_different_depths_light,albert-base-v2,1,3,PERMUTATION,full test acc,0.7456564903259277
4_1_different_depths_light,albert-base-v2,0,3,PERMUTATION,full test f1,0.7381494045257568
4_1_different_depths_light,albert-base-v2,0,3,PERMUTATION,full test acc,0.7440037131309509
4_1_different_depths_light,albert-base-v2,2,3,PERMUTATION,full test f1,0.7377181053161621
4_1_different_depths_light,albert-base-v2,2,3,PERMUTATION,full test acc,0.744733989238739
4_1_different_depths_light,albert-base-v2,4,1,PERMUTATION,full test f1,0.7375438213348389
4_1_different_depths_light,albert-base-v2,4,1,PERMUTATION,full test acc,0.7429532408714294
4_1_different_depths_light,albert-base-v2,3,3,PERMUTATION,full test f1,0.7380121946334839
4_1_different_depths_light,albert-base-v2,3,3,PERMUTATION,full test acc,0.7436193227767944
4_1_different_depths_light,albert-base-v2,3,2,PERMUTATION,full test f1,0.7422021627426147
4_1_different_depths_light,albert-base-v2,3,2,PERMUTATION,full test acc,0.7479652762413025
4_1_different_depths_light,albert-base-v2,1,2,PERMUTATION,full test f1,0.7417545914649963
4_1_different_depths_light,albert-base-v2,1,2,PERMUTATION,full test acc,0.7470482587814331
4_1_different_depths_light,albert-base-v2,2,1,PERMUTATION,full test f1,0.7376542687416077
4_1_different_depths_light,albert-base-v2,2,1,PERMUTATION,full test acc,0.7427599430084229
4_1_different_depths_light,albert-base-v2,4,0,PERMUTATION,full test f1,0.7405521273612976
4_1_different_depths_light,albert-base-v2,4,0,PERMUTATION,full test acc,0.7459808588027954
4_1_different_depths_light,albert-base-v2,4,3,PERMUTATION,full test f1,0.7389561533927917
4_1_different_depths_light,albert-base-v2,4,3,PERMUTATION,full test acc,0.7456949353218079
4_1_different_depths_light,albert-base-v2,0,0,PERMUTATION,full test f1,0.7412620186805725
4_1_different_depths_light,albert-base-v2,0,0,PERMUTATION,full test acc,0.7460581064224243
4_1_different_depths_light,albert-base-v2,2,0,PERMUTATION,full test f1,0.7419978380203247
4_1_different_depths_light,albert-base-v2,2,0,PERMUTATION,full test acc,0.7474107146263123
4_1_different_depths_light,albert-base-v2,2,2,PERMUTATION,full test f1,0.7416489124298096
4_1_different_depths_light,albert-base-v2,2,2,PERMUTATION,full test acc,0.7474303841590881
4_1_different_depths_light,albert-base-v2,1,1,PERMUTATION,full test f1,0.7388602495193481
4_1_different_depths_light,albert-base-v2,1,1,PERMUTATION,full test acc,0.7439199090003967
4_1_different_depths_light,albert-base-v2,0,2,PERMUTATION,full test f1,0.7424311637878418
4_1_different_depths_light,albert-base-v2,0,2,PERMUTATION,full test acc,0.7473157048225403
4_1_different_depths_light,albert-base-v2,3,1,PERMUTATION,full test f1,0.7381137609481812
4_1_different_depths_light,albert-base-v2,3,1,PERMUTATION,full test acc,0.7433012127876282
4_1_different_depths_light,albert-base-v2,3,0,PERMUTATION,full test f1,0.7411419153213501
4_1_different_depths_light,albert-base-v2,3,0,PERMUTATION,full test acc,0.7464059591293335
4_1_different_depths_light,bert-base-uncased,3,0,PERMUTATION,full test f1,0.7545491456985474
4_1_different_depths_light,bert-base-uncased,3,0,PERMUTATION,full test acc,0.7600479125976562
4_1_different_depths_light,bert-base-uncased,0,3,PERMUTATION,full test f1,0.7500401735305786
4_1_different_depths_light,bert-base-uncased,0,3,PERMUTATION,full test acc,0.756496012210846
4_1_different_depths_light,bert-base-uncased,4,0,PERMUTATION,full test f1,0.7546991109848022
4_1_different_depths_light,bert-base-uncased,4,0,PERMUTATION,full test acc,0.7600479125976562
4_1_different_depths_light,bert-base-uncased,2,1,PERMUTATION,full test f1,0.7501291632652283
4_1_different_depths_light,bert-base-uncased,2,1,PERMUTATION,full test acc,0.7562927603721619
4_1_different_depths_light,bert-base-uncased,1,0,PERMUTATION,full test f1,0.7541583776473999
4_1_different_depths_light,bert-base-uncased,1,0,PERMUTATION,full test acc,0.7594295740127563
4_1_different_depths_light,bert-base-uncased,4,2,PERMUTATION,full test f1,0.7531718015670776
4_1_different_depths_light,bert-base-uncased,4,2,PERMUTATION,full test acc,0.7587406039237976
4_1_different_depths_light,bert-base-uncased,4,3,PERMUTATION,full test f1,0.7493512630462646
4_1_different_depths_light,bert-base-uncased,4,3,PERMUTATION,full test acc,0.7559962868690491
4_1_different_depths_light,bert-base-uncased,0,2,PERMUTATION,full test f1,0.7530806064605713
4_1_different_depths_light,bert-base-uncased,0,2,PERMUTATION,full test acc,0.7586259841918945
4_1_different_depths_light,bert-base-uncased,3,3,PERMUTATION,full test f1,0.7499909400939941
4_1_different_depths_light,bert-base-uncased,3,3,PERMUTATION,full test acc,0.7560347318649292
4_1_different_depths_light,bert-base-uncased,0,1,PERMUTATION,full test f1,0.749430775642395
4_1_different_depths_light,bert-base-uncased,0,1,PERMUTATION,full test acc,0.755403459072113
4_1_different_depths_light,bert-base-uncased,2,2,PERMUTATION,full test f1,0.7532047033309937
4_1_different_depths_light,bert-base-uncased,2,2,PERMUTATION,full test acc,0.7588552236557007
4_1_different_depths_light,bert-base-uncased,2,3,PERMUTATION,full test f1,0.7494281530380249
4_1_different_depths_light,bert-base-uncased,2,3,PERMUTATION,full test acc,0.755266010761261
4_1_different_depths_light,bert-base-uncased,3,2,PERMUTATION,full test f1,0.7531976699829102
4_1_different_depths_light,bert-base-uncased,3,2,PERMUTATION,full test acc,0.7591226696968079
4_1_different_depths_light,bert-base-uncased,1,3,PERMUTATION,full test f1,0.750119686126709
4_1_different_depths_light,bert-base-uncased,1,3,PERMUTATION,full test acc,0.7566881775856018
4_1_different_depths_light,bert-base-uncased,3,1,PERMUTATION,full test f1,0.7496919631958008
4_1_different_depths_light,bert-base-uncased,3,1,PERMUTATION,full test acc,0.7557514309883118
4_1_different_depths_light,bert-base-uncased,1,1,PERMUTATION,full test f1,0.7497901916503906
4_1_different_depths_light,bert-base-uncased,1,1,PERMUTATION,full test acc,0.7556354403495789
4_1_different_depths_light,bert-base-uncased,1,2,PERMUTATION,full test f1,0.7532816529273987
4_1_different_depths_light,bert-base-uncased,1,2,PERMUTATION,full test acc,0.7591608762741089
4_1_different_depths_light,bert-base-uncased,2,0,PERMUTATION,full test f1,0.754936933517456
4_1_different_depths_light,bert-base-uncased,2,0,PERMUTATION,full test acc,0.7602025270462036
4_1_different_depths_light,bert-base-uncased,4,1,PERMUTATION,full test f1,0.7489191889762878
4_1_different_depths_light,bert-base-uncased,4,1,PERMUTATION,full test acc,0.7548621296882629
4_1_different_depths_light,bert-base-uncased,0,0,PERMUTATION,full test f1,0.7550640106201172
4_1_different_depths_light,bert-base-uncased,0,0,PERMUTATION,full test acc,0.7605116963386536
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test f1,0.4705679416656494
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test acc,0.5056503415107727
4_1_different_depths_light,facebook/bart-base,1,1,RANDOMIZATION,full test f1,0.4749501049518585
4_1_different_depths_light,facebook/bart-base,1,1,RANDOMIZATION,full test acc,0.5062831044197083
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test f1,0.4952350854873657
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test acc,0.5000768899917603
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test f1,0.3895657062530517
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test acc,0.5132168531417847
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test f1,0.4828378558158874
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test acc,0.5038401484489441
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test f1,0.457635760307312
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test acc,0.5063379406929016
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test f1,0.4091004729270935
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test acc,0.5158763527870178
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test f1,0.5007418990135193
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test acc,0.5007539987564087
4_1_different_depths_light,facebook/bart-base,1,0,RANDOMIZATION,full test f1,0.4923927187919616
4_1_different_depths_light,facebook/bart-base,1,0,RANDOMIZATION,full test acc,0.5027825236320496
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test f1,0.4934260547161102
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test acc,0.5076993703842163
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test f1,0.4771373271942138
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test acc,0.5027675032615662
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test f1,0.4583141207695007
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test acc,0.5082936882972717
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test f1,0.4862899780273437
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test acc,0.5008840560913086
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test f1,0.4955941438674927
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test acc,0.4955943822860718
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test f1,0.468644917011261
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test acc,0.5045818090438843
4_1_different_depths_light,facebook/bart-base,1,0,RANDOMIZATION,full test f1,0.4947729110717773
4_1_different_depths_light,facebook/bart-base,1,0,RANDOMIZATION,full test acc,0.4952852129936218
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test f1,0.4984597563743591
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test acc,0.5014328956604004
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test f1,0.4465500116348266
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test acc,0.5104935169219971
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test f1,0.4839964509010315
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test acc,0.4883148968219757
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test f1,0.4633939266204834
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test acc,0.509724497795105
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test f1,0.4840773642063141
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test acc,0.5053717494010925
4_1_different_depths_light,facebook/bart-base,1,1,RANDOMIZATION,full test f1,0.4943575859069824
4_1_different_depths_light,facebook/bart-base,1,1,RANDOMIZATION,full test acc,0.4945675432682037
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test f1,0.4934635758399963
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test acc,0.5062057971954346
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test f1,0.4943720996379852
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test acc,0.4984906911849975
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test f1,0.4759548902511596
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test acc,0.5088791251182556
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test f1,0.4789835810661316
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test acc,0.506514847278595
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test f1,0.4888290166854858
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test acc,0.5019709467887878
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test f1,0.4665342569351196
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test acc,0.5099949836730957
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test f1,0.4879966378211975
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test acc,0.4949646294116974
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test f1,0.4852764308452606
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test acc,0.4935997724533081
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test f1,0.4954144358634949
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test acc,0.4963099658489227
4_1_different_depths_light,facebook/bart-base,1,1,RANDOMIZATION,full test f1,0.5011883974075317
4_1_different_depths_light,facebook/bart-base,1,1,RANDOMIZATION,full test acc,0.5085643529891968
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test f1,0.4939941167831421
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test acc,0.4951692819595337
4_1_different_depths_light,facebook/bart-base,1,0,RANDOMIZATION,full test f1,0.4928706288337707
4_1_different_depths_light,facebook/bart-base,1,0,RANDOMIZATION,full test acc,0.4998840689659118
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test f1,0.5004802346229553
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test acc,0.5074043869972229
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test f1,0.4655327498912811
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test acc,0.5092277526855469
4_1_different_depths_light,microsoft/deberta-v3-base,3,1,NONE,full test f1,0.7863624095916748
4_1_different_depths_light,microsoft/deberta-v3-base,3,1,NONE,full test acc,0.7907822132110596
4_1_different_depths_light,microsoft/deberta-v3-base,3,3,NONE,full test f1,0.7892706394195557
4_1_different_depths_light,microsoft/deberta-v3-base,3,3,NONE,full test acc,0.7943572998046875
4_1_different_depths_light,microsoft/deberta-v3-base,3,2,NONE,full test f1,0.793631911277771
4_1_different_depths_light,microsoft/deberta-v3-base,3,2,NONE,full test acc,0.7982499599456787
4_1_different_depths_light,microsoft/deberta-v3-base,2,3,NONE,full test f1,0.7905572652816772
4_1_different_depths_light,microsoft/deberta-v3-base,2,3,NONE,full test acc,0.7950491905212402
4_1_different_depths_light,microsoft/deberta-v3-base,4,2,NONE,full test f1,0.7928380966186523
4_1_different_depths_light,microsoft/deberta-v3-base,4,2,NONE,full test acc,0.7973329424858093
4_1_different_depths_light,microsoft/deberta-v3-base,2,1,NONE,full test f1,0.7874531745910645
4_1_different_depths_light,microsoft/deberta-v3-base,2,1,NONE,full test acc,0.7913234829902649
4_1_different_depths_light,microsoft/deberta-v3-base,0,1,NONE,full test f1,0.78587806224823
4_1_different_depths_light,microsoft/deberta-v3-base,0,1,NONE,full test acc,0.7900475859642029
4_1_different_depths_light,microsoft/deberta-v3-base,1,2,NONE,full test f1,0.7939527034759521
4_1_different_depths_light,microsoft/deberta-v3-base,1,2,NONE,full test acc,0.7984792590141296
4_1_different_depths_light,microsoft/deberta-v3-base,0,3,NONE,full test f1,0.7898229360580444
4_1_different_depths_light,microsoft/deberta-v3-base,0,3,NONE,full test acc,0.7946263551712036
4_1_different_depths_light,microsoft/deberta-v3-base,4,0,NONE,full test f1,0.7938508987426758
4_1_different_depths_light,microsoft/deberta-v3-base,4,0,NONE,full test acc,0.7976117134094238
4_1_different_depths_light,microsoft/deberta-v3-base,4,1,NONE,full test f1,0.7864771485328674
4_1_different_depths_light,microsoft/deberta-v3-base,4,1,NONE,full test acc,0.7910141944885254
4_1_different_depths_light,microsoft/deberta-v3-base,1,0,NONE,full test f1,0.7944104075431824
4_1_different_depths_light,microsoft/deberta-v3-base,1,0,NONE,full test acc,0.798229992389679
4_1_different_depths_light,microsoft/deberta-v3-base,3,0,NONE,full test f1,0.7937790155410767
4_1_different_depths_light,microsoft/deberta-v3-base,3,0,NONE,full test acc,0.7978821992874146
4_1_different_depths_light,microsoft/deberta-v3-base,1,3,NONE,full test f1,0.789504885673523
4_1_different_depths_light,microsoft/deberta-v3-base,1,3,NONE,full test acc,0.7943572998046875
4_1_different_depths_light,microsoft/deberta-v3-base,2,2,NONE,full test f1,0.7934771776199341
4_1_different_depths_light,microsoft/deberta-v3-base,2,2,NONE,full test acc,0.7979443073272705
4_1_different_depths_light,microsoft/deberta-v3-base,4,3,NONE,full test f1,0.7901879549026489
4_1_different_depths_light,microsoft/deberta-v3-base,4,3,NONE,full test acc,0.7945495247840881
4_1_different_depths_light,microsoft/deberta-v3-base,0,2,NONE,full test f1,0.7938107252120972
4_1_different_depths_light,microsoft/deberta-v3-base,0,2,NONE,full test acc,0.7983263731002808
4_1_different_depths_light,microsoft/deberta-v3-base,1,1,NONE,full test f1,0.786514163017273
4_1_different_depths_light,microsoft/deberta-v3-base,1,1,NONE,full test acc,0.7906275391578674
4_1_different_depths_light,microsoft/deberta-v3-base,0,0,NONE,full test f1,0.7939968109130859
4_1_different_depths_light,microsoft/deberta-v3-base,0,0,NONE,full test acc,0.7976503372192383
4_1_different_depths_light,microsoft/deberta-v3-base,2,0,NONE,full test f1,0.7942562103271484
4_1_different_depths_light,microsoft/deberta-v3-base,2,0,NONE,full test acc,0.79815274477005
4_1_different_depths_light,facebook/bart-base,1,1,NONE,full test f1,0.7778269648551941
4_1_different_depths_light,facebook/bart-base,1,1,NONE,full test acc,0.782894492149353
4_1_different_depths_light,facebook/bart-base,1,2,NONE,full test f1,0.7808800935745239
4_1_different_depths_light,facebook/bart-base,1,2,NONE,full test acc,0.7856023907661438
4_1_different_depths_light,facebook/bart-base,1,3,NONE,full test f1,0.7754760980606079
4_1_different_depths_light,facebook/bart-base,1,3,NONE,full test acc,0.7810578346252441
4_1_different_depths_light,facebook/bart-base,0,2,NONE,full test f1,0.7818253040313721
4_1_different_depths_light,facebook/bart-base,0,2,NONE,full test acc,0.7869397401809692
4_1_different_depths_light,facebook/bart-base,4,0,NONE,full test f1,0.7812906503677368
4_1_different_depths_light,facebook/bart-base,4,0,NONE,full test acc,0.7851290702819824
4_1_different_depths_light,facebook/bart-base,4,2,NONE,full test f1,0.7815198302268982
4_1_different_depths_light,facebook/bart-base,4,2,NONE,full test acc,0.7863665819168091
4_1_different_depths_light,facebook/bart-base,3,3,NONE,full test f1,0.7764867544174194
4_1_different_depths_light,facebook/bart-base,3,3,NONE,full test acc,0.7819034457206726
4_1_different_depths_light,facebook/bart-base,4,1,NONE,full test f1,0.7770576477050781
4_1_different_depths_light,facebook/bart-base,4,1,NONE,full test acc,0.7823531627655029
4_1_different_depths_light,facebook/bart-base,3,2,NONE,full test f1,0.7807446718215942
4_1_different_depths_light,facebook/bart-base,3,2,NONE,full test acc,0.7856788039207458
4_1_different_depths_light,facebook/bart-base,0,3,NONE,full test f1,0.7777328491210938
4_1_different_depths_light,facebook/bart-base,0,3,NONE,full test acc,0.7828643918037415
4_1_different_depths_light,facebook/bart-base,2,1,NONE,full test f1,0.7781044244766235
4_1_different_depths_light,facebook/bart-base,2,1,NONE,full test acc,0.7823918461799622
4_1_different_depths_light,facebook/bart-base,3,1,NONE,full test f1,0.7764971256256104
4_1_different_depths_light,facebook/bart-base,3,1,NONE,full test acc,0.7816185355186462
4_1_different_depths_light,facebook/bart-base,4,3,NONE,full test f1,0.7761140465736389
4_1_different_depths_light,facebook/bart-base,4,3,NONE,full test acc,0.782018780708313
4_1_different_depths_light,facebook/bart-base,0,1,NONE,full test f1,0.7775174379348755
4_1_different_depths_light,facebook/bart-base,0,1,NONE,full test acc,0.7817732095718384
4_1_different_depths_light,facebook/bart-base,2,3,NONE,full test f1,0.7757135629653931
4_1_different_depths_light,facebook/bart-base,2,3,NONE,full test acc,0.7808656096458435
4_1_different_depths_light,facebook/bart-base,2,2,NONE,full test f1,0.7806724309921265
4_1_different_depths_light,facebook/bart-base,2,2,NONE,full test acc,0.7856788039207458
4_1_different_depths_light,facebook/bart-base,1,0,NONE,full test f1,0.7811347246170044
4_1_different_depths_light,facebook/bart-base,1,0,NONE,full test acc,0.7855541706085205
4_1_different_depths_light,facebook/bart-base,2,0,NONE,full test f1,0.7813043594360352
4_1_different_depths_light,facebook/bart-base,2,0,NONE,full test acc,0.7856701016426086
4_1_different_depths_light,facebook/bart-base,3,0,NONE,full test f1,0.7785694003105164
4_1_different_depths_light,facebook/bart-base,3,0,NONE,full test acc,0.7831581234931946
4_1_different_depths_light,facebook/bart-base,0,0,NONE,full test f1,0.7816993594169617
4_1_different_depths_light,facebook/bart-base,0,0,NONE,full test acc,0.786133885383606
4_1_different_depths_light,gpt2,4,3,NONE,full test f1,0.7646161317825317
4_1_different_depths_light,gpt2,4,3,NONE,full test acc,0.771025538444519
